feature,rank_shap,shap_importance,model
0_MFCC_9,19,0.728928826490004,SVR
0_MFCC_4,20,0.5067226046008217,SVR
0_Wavelet energy_125000000.0Hz,21,0.4516704649519087,SVR
0_Wavelet entropy,22,0.2789103603656009,SVR
0_MFCC_10,23,0.277755015944583,SVR
0_Median diff,24,0.1539430939033445,SVR
0_ECDF Percentile_1,25,0.0885888275240212,SVR
0_Maximum frequency,26,0.0258226952223315,SVR
0_Spectral roll-on,27,0.0245723318025206,SVR
0_Histogram mode,28,0.0,SVR
0_Entropy,29,0.0,SVR
0_Fundamental frequency,30,0.0,SVR
0_LPCC_1,31,0.0,SVR
0_MFCC_0,32,0.0,SVR
0_LPCC_5,33,0.0,SVR
0_MFCC_8,34,0.0,SVR
0_Median absolute diff,35,0.0,SVR
0_LPCC_6,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Median frequency,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.933512835955876,Random Forest
0_Spectral entropy,2,9.07960896513736,Random Forest
0_Absolute energy,3,5.7962782926141045,Random Forest
0_Spectral variation,4,5.096278268962812,Random Forest
0_Autocorrelation,5,4.999249679647589,Random Forest
0_Interquartile range,6,3.7297554381206304,Random Forest
0_Entropy,7,3.67619144926272,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.413215632925051,Random Forest
0_Histogram mode,9,2.7624263652417342,Random Forest
0_MFCC_11,10,1.982334071721757,Random Forest
0_Wavelet absolute mean_125000000.0Hz,11,1.7046930993629308,Random Forest
0_ECDF Percentile_0,12,1.4837274356757602,Random Forest
0_Slope,13,1.3117627967797532,Random Forest
0_Wavelet absolute mean_27777777.78Hz,14,1.1594045833594244,Random Forest
0_Fundamental frequency,15,1.1400752975065884,Random Forest
0_Mean diff,16,1.071844767134311,Random Forest
0_ECDF Percentile_1,17,0.9845049010399962,Random Forest
0_LPCC_0,18,0.980258289452875,Random Forest
0_MFCC_9,19,0.8623534754282872,Random Forest
0_MFCC_0,20,0.7798696319229356,Random Forest
0_Wavelet entropy,21,0.6083915813849541,Random Forest
0_MFCC_8,22,0.5814452539978083,Random Forest
0_MFCC_10,23,0.565654288662287,Random Forest
0_Spectral decrease,24,0.5324354777157307,Random Forest
0_Median frequency,25,0.4630360568944675,Random Forest
0_Median,26,0.3946595886959771,Random Forest
0_MFCC_5,27,0.3729951735201913,Random Forest
0_Maximum frequency,28,0.3241487422326036,Random Forest
0_Mean,29,0.2993479691334379,Random Forest
0_Zero crossing rate,30,0.2545269771254467,Random Forest
0_Max,31,0.2456568177627167,Random Forest
0_LPCC_1,32,0.2075529269744719,Random Forest
0_LPCC_5,33,0.2053941992818998,Random Forest
0_LPCC_6,34,0.1843268173431512,Random Forest
0_MFCC_4,35,0.1836054677652155,Random Forest
0_Spectral positive turning points,36,0.1029096477992366,Random Forest
0_Power bandwidth,37,0.0569394928502539,Random Forest
0_Negative turning points,38,0.0411826692770856,Random Forest
0_Median absolute diff,39,0.0208379760353515,Random Forest
0_Neighbourhood peaks,40,0.0084724301392212,Random Forest
0_Spectral roll-on,41,0.0066393138967454,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,10313294.8079942,Bayesian Ridge
0_Median frequency,2,5202555.438005422,Bayesian Ridge
0_Power bandwidth,3,1562407.956917805,Bayesian Ridge
0_Spectral roll-on,4,1416730.5447278016,Bayesian Ridge
0_Fundamental frequency,5,1373520.7352086494,Bayesian Ridge
0_MFCC_4,6,1395.8026422035905,Bayesian Ridge
0_MFCC_9,7,1331.1196040961731,Bayesian Ridge
0_MFCC_11,8,1283.3598856631595,Bayesian Ridge
0_MFCC_5,9,1236.1868212987372,Bayesian Ridge
0_MFCC_8,10,404.8656982506004,Bayesian Ridge
0_MFCC_10,11,296.7758283384523,Bayesian Ridge
0_MFCC_0,12,224.34521733422545,Bayesian Ridge
0_Absolute energy,13,97.83981145934082,Bayesian Ridge
0_Peak to peak distance,14,5.683365407208318,Bayesian Ridge
0_Spectral decrease,15,5.274727335579414,Bayesian Ridge
0_Autocorrelation,16,4.144738004076701,Bayesian Ridge
0_ECDF Percentile_0,17,3.044459795775662,Bayesian Ridge
0_Spectral positive turning points,18,2.262536645112693,Bayesian Ridge
0_ECDF Percentile_1,19,2.10047758216106,Bayesian Ridge
0_Max,20,1.8857136573119453,Bayesian Ridge
0_Mean,21,1.807938944861308,Bayesian Ridge
0_Zero crossing rate,22,0.9393404882031312,Bayesian Ridge
0_Median,23,0.8151583866995527,Bayesian Ridge
0_Interquartile range,24,0.69273233447509,Bayesian Ridge
0_Negative turning points,25,0.392181593843519,Bayesian Ridge
0_Spectral variation,26,0.2745533117892997,Bayesian Ridge
0_Histogram mode,27,0.2532058408044382,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,28,0.203985409963577,Bayesian Ridge
0_Spectral entropy,29,0.150641080151547,Bayesian Ridge
0_Entropy,30,0.0910263783535203,Bayesian Ridge
0_Neighbourhood peaks,31,0.0860779868320062,Bayesian Ridge
0_LPCC_1,32,0.0780766296109127,Bayesian Ridge
0_LPCC_0,33,0.0487545087284259,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,34,0.0421784761335252,Bayesian Ridge
0_Wavelet entropy,35,0.0288773385436619,Bayesian Ridge
0_LPCC_5,36,0.0283394970739683,Bayesian Ridge
0_LPCC_6,37,0.0150074705305799,Bayesian Ridge
0_Mean diff,38,0.0140980013632447,Bayesian Ridge
0_Slope,39,0.0096997740654565,Bayesian Ridge
0_Median diff,40,0.0003026699807729,Bayesian Ridge
0_Median absolute diff,41,0.0003022845662036,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,42,3.821203305327397e-05,Bayesian Ridge
0_Peak to peak distance,1,31.154877895474183,XGBoost
0_Spectral entropy,2,20.20080455711696,XGBoost
0_Autocorrelation,3,9.501652058267592,XGBoost
0_Interquartile range,4,4.437187641594436,XGBoost
0_Spectral variation,5,3.2728465289436293,XGBoost
0_Absolute energy,6,2.379281530406822,XGBoost
0_Mean diff,7,2.0704098804315247,XGBoost
0_Entropy,8,1.9533046636840483,XGBoost
0_Wavelet energy_125000000.0Hz,9,1.3608958451690771,XGBoost
0_Slope,10,1.2014808785467097,XGBoost
0_Histogram mode,11,1.1842609001727775,XGBoost
0_Max,12,1.1052296818206089,XGBoost
0_Fundamental frequency,13,0.8263904026279842,XGBoost
0_MFCC_5,14,0.7847499387482181,XGBoost
0_MFCC_11,15,0.7462891518350688,XGBoost
0_MFCC_9,16,0.7440530264554546,XGBoost
0_MFCC_10,17,0.6065557334827881,XGBoost
0_LPCC_6,18,0.5942334500109777,XGBoost
0_Median,19,0.5294839580483423,XGBoost
0_Wavelet absolute mean_125000000.0Hz,20,0.5104212449639105,XGBoost
0_Wavelet entropy,21,0.4924874382816255,XGBoost
0_LPCC_1,22,0.4348731343819449,XGBoost
0_LPCC_5,23,0.3809090737897283,XGBoost
0_MFCC_8,24,0.3620857427218308,XGBoost
0_Wavelet absolute mean_27777777.78Hz,25,0.3534500607070824,XGBoost
0_Spectral positive turning points,26,0.3530125733172521,XGBoost
0_Maximum frequency,27,0.3262538656249642,XGBoost
0_LPCC_0,28,0.2958661707984903,XGBoost
0_MFCC_4,29,0.2802234310184294,XGBoost
0_ECDF Percentile_1,30,0.2780354198947549,XGBoost
0_Spectral decrease,31,0.2629853665639957,XGBoost
0_Mean,32,0.260599791651095,XGBoost
0_Zero crossing rate,33,0.2106976635287204,XGBoost
0_MFCC_0,34,0.2101223102241134,XGBoost
0_ECDF Percentile_0,35,0.2002268738520642,XGBoost
0_Median frequency,36,0.1376193351268768,XGBoost
0_Negative turning points,37,0.1197832739648719,XGBoost
0_Neighbourhood peaks,38,0.0344497603207826,XGBoost
0_Median absolute diff,39,0.0227450046062469,XGBoost
0_Median diff,40,0.0,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Spectral variation,1,9.791020283924665,SVR
0_Interquartile range,2,9.43908460967673,SVR
0_Wavelet absolute mean_27777777.78Hz,3,8.756689485951323,SVR
0_Peak to peak distance,4,8.263086957094426,SVR
0_Median,5,8.255978609607325,SVR
0_Spectral entropy,6,8.075920766152295,SVR
0_ECDF Percentile_0,7,7.670799014923509,SVR
0_Mean diff,8,7.5673731296433,SVR
0_LPCC_0,9,7.148452285834805,SVR
0_Spectral decrease,10,7.12270211677694,SVR
0_Absolute energy,11,6.781000708357483,SVR
0_Max,12,4.163447886611828,SVR
0_Wavelet absolute mean_125000000.0Hz,13,3.330794031308349,SVR
0_Slope,14,3.013675249161267,SVR
0_MFCC_11,15,2.4023080794627467,SVR
0_Mean,16,2.3924759361441748,SVR
0_Autocorrelation,17,1.3178339683190543,SVR
0_MFCC_5,18,1.0961572766521828,SVR
0_ECDF Percentile_1,19,0.8214603998506748,SVR
0_Wavelet entropy,20,0.5895951534074747,SVR
0_MFCC_10,21,0.3843847747220119,SVR
0_MFCC_9,22,0.2368069173439238,SVR
0_Median diff,23,0.1790661895467212,SVR
0_LPCC_1,24,0.0857345468551493,SVR
0_Wavelet energy_125000000.0Hz,25,0.0750737546271874,SVR
0_MFCC_4,26,0.0691576112588164,SVR
0_Maximum frequency,27,0.0564944614208119,SVR
0_MFCC_0,28,0.0241763553905934,SVR
0_Entropy,29,0.0,SVR
0_Fundamental frequency,30,0.0,SVR
0_Histogram mode,31,0.0,SVR
0_LPCC_6,32,0.0,SVR
0_LPCC_5,33,0.0,SVR
0_MFCC_8,34,0.0,SVR
0_Median absolute diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,14.446464074650844,Random Forest
0_Spectral entropy,2,8.182626624929691,Random Forest
0_Absolute energy,3,7.05772530885247,Random Forest
0_Autocorrelation,4,5.688074924802654,Random Forest
0_Spectral variation,5,5.264258409098628,Random Forest
0_Entropy,6,3.94643308899696,Random Forest
0_Interquartile range,7,3.6352306058248174,Random Forest
0_Wavelet energy_125000000.0Hz,8,3.280173429092493,Random Forest
0_ECDF Percentile_0,9,2.831734476581649,Random Forest
0_Histogram mode,10,2.449790813672295,Random Forest
0_MFCC_11,11,1.9374154881021008,Random Forest
0_Wavelet absolute mean_125000000.0Hz,12,1.863457304998456,Random Forest
0_Slope,13,1.2292382307095375,Random Forest
0_LPCC_0,14,1.0966443259316652,Random Forest
0_Fundamental frequency,15,1.0610126697876334,Random Forest
0_Median frequency,16,0.8868851108456655,Random Forest
0_Mean diff,17,0.8648948578418075,Random Forest
0_MFCC_0,18,0.857242814375662,Random Forest
0_MFCC_8,19,0.8392009556948828,Random Forest
0_Wavelet absolute mean_27777777.78Hz,20,0.7618889442285989,Random Forest
0_Wavelet entropy,21,0.5739801256793474,Random Forest
0_MFCC_9,22,0.5622380794774277,Random Forest
0_MFCC_5,23,0.5041578185216367,Random Forest
0_ECDF Percentile_1,24,0.4873890698256126,Random Forest
0_Spectral decrease,25,0.4800789161917135,Random Forest
0_Median,26,0.4683876665342134,Random Forest
0_MFCC_10,27,0.3672789076970889,Random Forest
0_Max,28,0.3183563317112935,Random Forest
0_Zero crossing rate,29,0.2924859884850992,Random Forest
0_Mean,30,0.2661086258910906,Random Forest
0_LPCC_1,31,0.2622303935236608,Random Forest
0_Maximum frequency,32,0.2590983833844618,Random Forest
0_LPCC_6,33,0.2556144542397932,Random Forest
0_LPCC_5,34,0.1977686810573252,Random Forest
0_MFCC_4,35,0.1522164723262501,Random Forest
0_Spectral positive turning points,36,0.0651621336943624,Random Forest
0_Power bandwidth,37,0.0411451517557104,Random Forest
0_Median absolute diff,38,0.0269555971225723,Random Forest
0_Spectral roll-on,39,0.0269542880217234,Random Forest
0_Negative turning points,40,0.0268059179385813,Random Forest
0_Neighbourhood peaks,41,0.0042865911077708,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,130214855.62454516,Bayesian Ridge
0_Median frequency,2,5738972.324272716,Bayesian Ridge
0_Spectral roll-on,3,1724633.210240984,Bayesian Ridge
0_Power bandwidth,4,1486731.7219494088,Bayesian Ridge
0_Fundamental frequency,5,1131826.0271085112,Bayesian Ridge
0_MFCC_4,6,1341.6770752697962,Bayesian Ridge
0_MFCC_11,7,1229.355193761986,Bayesian Ridge
0_MFCC_5,8,984.8697757335912,Bayesian Ridge
0_MFCC_9,9,864.612161284907,Bayesian Ridge
0_MFCC_8,10,259.28565361362007,Bayesian Ridge
0_MFCC_0,11,242.4843779488936,Bayesian Ridge
0_MFCC_10,12,85.48150173063043,Bayesian Ridge
0_Absolute energy,13,42.81775526798104,Bayesian Ridge
0_Spectral decrease,14,6.6385719928463445,Bayesian Ridge
0_Autocorrelation,15,6.584035758602169,Bayesian Ridge
0_Peak to peak distance,16,5.723681835266352,Bayesian Ridge
0_ECDF Percentile_0,17,3.4029199325287243,Bayesian Ridge
0_Spectral positive turning points,18,3.045551054727212,Bayesian Ridge
0_ECDF Percentile_1,19,2.7578576946960265,Bayesian Ridge
0_Max,20,2.1847255570678423,Bayesian Ridge
0_Mean,21,1.861849824989113,Bayesian Ridge
0_Interquartile range,22,1.0516028196022635,Bayesian Ridge
0_Median,23,1.022273234346796,Bayesian Ridge
0_Zero crossing rate,24,0.7030888258144894,Bayesian Ridge
0_Spectral variation,25,0.2835034503645343,Bayesian Ridge
0_Negative turning points,26,0.2686476751572141,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,27,0.2095139862876727,Bayesian Ridge
0_Histogram mode,28,0.1962073263537671,Bayesian Ridge
0_Spectral entropy,29,0.124293669714901,Bayesian Ridge
0_LPCC_0,30,0.0996920162393835,Bayesian Ridge
0_LPCC_1,31,0.0974763069311198,Bayesian Ridge
0_Neighbourhood peaks,32,0.0626340444444864,Bayesian Ridge
0_Entropy,33,0.0574361225830101,Bayesian Ridge
0_Wavelet energy_125000000.0Hz,34,0.0369874761972079,Bayesian Ridge
0_Wavelet entropy,35,0.0287599873854481,Bayesian Ridge
0_LPCC_5,36,0.0272716941716044,Bayesian Ridge
0_LPCC_6,37,0.0147478026675653,Bayesian Ridge
0_Mean diff,38,0.0114686651336396,Bayesian Ridge
0_Wavelet absolute mean_125000000.0Hz,39,0.0093963722971179,Bayesian Ridge
0_Slope,40,0.0088903868033676,Bayesian Ridge
0_Median absolute diff,41,0.0009660647261982,Bayesian Ridge
0_Median diff,42,0.0002688764883948,Bayesian Ridge
0_Peak to peak distance,1,29.20366904018981,XGBoost
0_Spectral entropy,2,18.69951669060705,XGBoost
0_Autocorrelation,3,10.014923990821837,XGBoost
0_Spectral variation,4,3.5871785591096312,XGBoost
0_Absolute energy,5,3.395078860422596,XGBoost
0_Interquartile range,6,2.658186341370022,XGBoost
0_Entropy,7,2.59261022938791,XGBoost
0_Mean diff,8,1.987872908334776,XGBoost
0_Wavelet absolute mean_125000000.0Hz,9,1.1727956578872476,XGBoost
0_Histogram mode,10,1.1292149312677482,XGBoost
0_Slope,11,0.9290313084168362,XGBoost
0_Fundamental frequency,12,0.7759594514184939,XGBoost
0_Max,13,0.7694168816016985,XGBoost
0_MFCC_11,14,0.7434327247690254,XGBoost
0_MFCC_5,15,0.7141362556820734,XGBoost
0_Wavelet energy_125000000.0Hz,16,0.6352797766037908,XGBoost
0_ECDF Percentile_1,17,0.5612188048169018,XGBoost
0_LPCC_0,18,0.5322200107438798,XGBoost
0_MFCC_8,19,0.4920528755166877,XGBoost
0_MFCC_10,20,0.4697989317405966,XGBoost
0_LPCC_5,21,0.4425863439941158,XGBoost
0_LPCC_6,22,0.3653165336123977,XGBoost
0_MFCC_9,23,0.3590804603140491,XGBoost
0_MFCC_0,24,0.3452791504162053,XGBoost
0_Spectral positive turning points,25,0.3339015564819798,XGBoost
0_Wavelet entropy,26,0.3132010776969294,XGBoost
0_Median frequency,27,0.2748710632021851,XGBoost
0_Median absolute diff,28,0.2737737206985553,XGBoost
0_Spectral decrease,29,0.2310081714827566,XGBoost
0_Median,30,0.2221778364108876,XGBoost
0_MFCC_4,31,0.2186454535779853,XGBoost
0_Mean,32,0.1849470502844701,XGBoost
0_ECDF Percentile_0,33,0.184554090722107,XGBoost
0_LPCC_1,34,0.1794851859857638,XGBoost
0_Wavelet absolute mean_27777777.78Hz,35,0.1739305103194589,XGBoost
0_Maximum frequency,36,0.1673709057266513,XGBoost
0_Negative turning points,37,0.0907994352523237,XGBoost
0_Neighbourhood peaks,38,0.0495064749902114,XGBoost
0_Zero crossing rate,39,0.0432973613917827,XGBoost
0_Median diff,40,0.0106198031296332,XGBoost
0_Power bandwidth,41,0.0,XGBoost
0_Spectral roll-on,42,0.0,XGBoost
0_Peak to peak distance,1,11.436158160200849,SVR
0_LPCC_0,2,10.545618360096311,SVR
0_Spectral entropy,3,9.859649953804418,SVR
0_ECDF Percentile_0,4,9.747758345938328,SVR
0_Spectral decrease,5,8.965712533214289,SVR
0_Spectral variation,6,8.877781194926877,SVR
0_Interquartile range,7,8.263964099594924,SVR
0_Median,8,7.802741142142183,SVR
0_Wavelet absolute mean_27777777.78Hz,9,7.558290954158971,SVR
0_Wavelet absolute mean_125000000.0Hz,10,6.1101902664527215,SVR
0_Mean diff,11,5.957932787860951,SVR
0_Max,12,5.633192382209717,SVR
0_Absolute energy,13,5.603559486224901,SVR
0_Slope,14,2.8813231811168043,SVR
0_MFCC_11,15,2.464339433315925,SVR
0_MFCC_5,16,1.6896178103779749,SVR
0_Mean,17,1.2354179747369032,SVR
0_MFCC_9,18,0.9794747280029626,SVR
0_MFCC_10,19,0.6603421409173453,SVR
0_Autocorrelation,20,0.6466996534767561,SVR
0_Maximum frequency,21,0.5510571851978331,SVR
0_MFCC_4,22,0.2364477394323567,SVR
0_Wavelet energy_125000000.0Hz,23,0.207263658430661,SVR
0_Wavelet entropy,24,0.1983238485604484,SVR
0_ECDF Percentile_1,25,0.1250778667380803,SVR
0_Fundamental frequency,26,0.0,SVR
0_LPCC_1,27,0.0,SVR
0_Histogram mode,28,0.0,SVR
0_Entropy,29,0.0,SVR
0_Median absolute diff,30,0.0,SVR
0_MFCC_0,31,0.0,SVR
0_LPCC_6,32,0.0,SVR
0_LPCC_5,33,0.0,SVR
0_MFCC_8,34,0.0,SVR
0_Median diff,35,0.0,SVR
0_Median frequency,36,0.0,SVR
0_Negative turning points,37,0.0,SVR
0_Neighbourhood peaks,38,0.0,SVR
0_Power bandwidth,39,0.0,SVR
0_Spectral roll-on,40,0.0,SVR
0_Spectral positive turning points,41,0.0,SVR
0_Zero crossing rate,42,0.0,SVR
0_Peak to peak distance,1,15.756138512421828,Random Forest
0_Spectral entropy,2,8.301260147671462,Random Forest
0_Absolute energy,3,7.250904044999687,Random Forest
0_Autocorrelation,4,5.217074159052729,Random Forest
0_Spectral variation,5,4.99401348164426,Random Forest
0_Entropy,6,4.722445448229236,Random Forest
0_Interquartile range,7,4.506603982371868,Random Forest
0_Histogram mode,8,2.887847813668994,Random Forest
0_ECDF Percentile_0,9,2.7553039691299777,Random Forest
0_Wavelet energy_125000000.0Hz,10,2.644223324967692,Random Forest
0_MFCC_11,11,1.99425931036352,Random Forest
0_Wavelet absolute mean_27777777.78Hz,12,1.6691834332800155,Random Forest
0_Wavelet absolute mean_125000000.0Hz,13,1.5887559149835804,Random Forest
0_Fundamental frequency,14,1.107128605813673,Random Forest
0_LPCC_0,15,1.0730385768136317,Random Forest
0_Slope,16,0.927582978546992,Random Forest
0_MFCC_9,17,0.8400614747888095,Random Forest
0_Wavelet entropy,18,0.8039367889093314,Random Forest
0_Median frequency,19,0.6915723727785206,Random Forest
0_MFCC_0,20,0.6801616270872066,Random Forest
0_Mean diff,21,0.6219248864818131,Random Forest
0_ECDF Percentile_1,22,0.5995877781647415,Random Forest
0_Max,23,0.5526571676265137,Random Forest
0_MFCC_8,24,0.5221395167808203,Random Forest
0_MFCC_5,25,0.5021531367957127,Random Forest
0_MFCC_10,26,0.4981460290646804,Random Forest
0_Median,27,0.3702621549025798,Random Forest
0_Spectral decrease,28,0.3490407979812706,Random Forest
0_Maximum frequency,29,0.3076700722537779,Random Forest
0_LPCC_5,30,0.2119455637354171,Random Forest
0_LPCC_1,31,0.2049213324235054,Random Forest
0_LPCC_6,32,0.1931394009100351,Random Forest
0_Zero crossing rate,33,0.1913599917647817,Random Forest
0_Mean,34,0.1674185221995615,Random Forest
0_MFCC_4,35,0.1399559210996531,Random Forest
0_Median absolute diff,36,0.132786917424295,Random Forest
0_Spectral positive turning points,37,0.0604992862679296,Random Forest
0_Power bandwidth,38,0.0335207736992587,Random Forest
0_Negative turning points,39,0.029236594890741,Random Forest
0_Spectral roll-on,40,0.0226603605325333,Random Forest
0_Neighbourhood peaks,41,0.0051535995874709,Random Forest
0_Median diff,42,0.0,Random Forest
0_Maximum frequency,1,110645686.74933352,Bayesian Ridge
0_Median frequency,2,3569989.014345598,Bayesian Ridge
0_Spectral roll-on,3,1388353.2621988382,Bayesian Ridge
0_Power bandwidth,4,1252401.0051210397,Bayesian Ridge
0_Fundamental frequency,5,5292.502209633138,Bayesian Ridge
0_MFCC_4,6,1338.0925092822836,Bayesian Ridge
0_MFCC_5,7,1204.9221959213353,Bayesian Ridge
0_MFCC_9,8,1181.992600370883,Bayesian Ridge
0_MFCC_11,9,1157.2972804557448,Bayesian Ridge
0_MFCC_8,10,370.5941604693477,Bayesian Ridge
0_MFCC_10,11,293.800786968137,Bayesian Ridge
0_MFCC_0,12,202.49206046719976,Bayesian Ridge
0_Absolute energy,13,124.60130607363052,Bayesian Ridge
0_Peak to peak distance,14,8.234205056185322,Bayesian Ridge
0_Autocorrelation,15,6.608256462620824,Bayesian Ridge
0_Spectral decrease,16,4.047729152050101,Bayesian Ridge
0_ECDF Percentile_0,17,3.4765588834797345,Bayesian Ridge
0_Max,18,2.621997285014005,Bayesian Ridge
0_ECDF Percentile_1,19,2.278317667498681,Bayesian Ridge
0_Mean,20,2.170025859427016,Bayesian Ridge
0_Spectral positive turning points,21,2.123598000905402,Bayesian Ridge
0_Zero crossing rate,22,1.391692522294716,Bayesian Ridge
0_Interquartile range,23,0.84496243572096,Bayesian Ridge
0_Median,24,0.7793474755565825,Bayesian Ridge
0_Negative turning points,25,0.2600684322069398,Bayesian Ridge
0_Wavelet absolute mean_27777777.78Hz,26,0.1922175893597055,Bayesian Ridge
0_Spectral entropy,27,0.19174761223985,Bayesian Ridge
0_Entropy,28,0.1340424289878277,Bayesian Ridge
0_Histogram mode,29,0.1276746595955633,Bayesian Ridge
0_LPCC_0,30,0.062294173560867,Bayesian Ridge
